species_id,common_name,scientific_name,family,covered,coverage_tier,primary_source,source_scope,source_recording_id,source_url,audio_url,license_name,license_url,quality,recordist,sound_type,commercial_allowed,derivatives_allowed,requires_share_alike,manual_qc_required,confidence,notes,candidate_count
311,Long-tailed Jaeger,Stercorarius longicaudus,Skuas and Jaegers (Stercorariidae),yes,strict_safe_ab,xeno-canto,americas,XC755411,https://xeno-canto.org/755411,https://xeno-canto.org/755411/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,B,Davyd Betchkal,call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
264,Long-toed Stint,Calidris subminuta,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",no,missing,,,,,,,,,,,,,,,,,0
1079,Louisiana Waterthrush,Parkesia motacilla,Wood-Warblers (Parulidae),yes,strict_safe_ab,xeno-canto,americas,XC408861,https://xeno-canto.org/408861,https://xeno-canto.org/408861/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Philip Vanbergen,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
168,Lucifer Hummingbird,Calothorax lucifer,Hummingbirds (Trochilidae),no,missing,,,,,,,,,,,,,,,,,0
1091,Lucy's Warbler,Leiothlypis luciae,Wood-Warblers (Parulidae),yes,strict_safe_ab,xeno-canto,americas,XC616475,https://xeno-canto.org/616475,https://xeno-canto.org/616475/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Pichard,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
1096,MacGillivray's Warbler,Geothlypis tolmiei,Wood-Warblers (Parulidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 328986291 / sound 1706391,https://www.inaturalist.org/observations/328986291,https://static.inaturalist.org/sounds/1706391.wav?1764544312,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Liam Steele, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,57
477,Magnificent Frigatebird,Fregata magnificens,Frigatebirds (Fregatidae),yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,144755788,https://commons.wikimedia.org/wiki/File:De-Prachtfregattvogel.ogg,https://upload.wikimedia.org/wikipedia/commons/f/fd/De-Prachtfregattvogel.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
1107,Magnolia Warbler,Setophaga magnolia,Wood-Warblers (Parulidae),yes,strict_safe_ab,xeno-canto,americas,XC993115,https://xeno-canto.org/993115,https://xeno-canto.org/993115/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Doug Hynes,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
37,Mallard,Anas platyrhynchos,"Ducks, Geese, and Swans (Anatidae)",yes,strict_safe_ab,xeno-canto,americas,XC62258,https://xeno-canto.org/62258,https://xeno-canto.org/62258/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,A,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
140,Mangrove Cuckoo,Coccyzus minor,"Cuckoos, Roadrunners, and Anis (Cuculidae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 304500752 / sound 1596487,https://www.inaturalist.org/observations/304500752,https://static.inaturalist.org/sounds/1596487.mp3?1754582706,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Ryan F. Mandelbaum, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,2
769,Mangrove Swallow,Tachycineta albilinea,Swallows (Hirundinidae),no,missing,,,,,,,,,,,,,,,,,0
1111,Mangrove Yellow (Yellow) Warbler,Setophaga petechia,Wood-Warblers (Parulidae),yes,strict_safe_ab,xeno-canto,americas,XC1033957,https://xeno-canto.org/1033957,https://xeno-canto.org/1033957/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,A,Gean Carlo Valdés,subsong,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,41
468,Manx Shearwater,Puffinus puffinus,Shearwaters and Petrels (Procellariidae),yes,strict_safe_ab,xeno-canto,global,XC670087,https://xeno-canto.org/670087,https://xeno-canto.org/670087/download,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,A,Hugo Leclerc,flight call,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
252,Marbled Godwit,Limosa fedoa,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",no,missing,,,,,,,,,,,,,,,,,0
320,Marbled Murrelet,Brachyramphus marmoratus,"Auks, Murres, and Puffins (Alcidae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 301130982 / sound 1582130,https://www.inaturalist.org/observations/301130982,https://static.inaturalist.org/sounds/1582130.m4a?1753509912,CC0,https://creativecommons.org/publicdomain/zero/1.0/,research-grade,no rights reserved,bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,4
157,Mariana Swiftlet,Aerodramus bartschi,Swifts (Apodidae),no,missing,,,,,,,,,,,,,,,,,0
302,Marsh Sandpiper,Tringa stagnatilis,"Sandpipers, Phalaropes, and Allies (Scolopacidae)",yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 338563142 / sound 1766672,https://www.inaturalist.org/observations/338563142,https://static.inaturalist.org/sounds/1766672.wav?1771077603,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Sam Hambly, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,2
829,Marsh Wren,Cistothorus palustris,Wrens (Troglodytidae),yes,strict_safe_ab,xeno-canto,americas,XC143630,https://xeno-canto.org/143630,https://xeno-canto.org/143630/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,B,Jonathon Jongsma,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,5
479,Masked Booby,Sula dactylatra,Boobies and Gannets (Sulidae),no,missing,,,,,,,,,,,,,,,,,0
70,Masked Duck,Nomonyx dominicus,"Ducks, Geese, and Swans (Anatidae)",no,missing,,,,,,,,,,,,,,,,,0
645,Masked Tityra,Tityra semifasciata,"Becards, Tityras, and Allies (Tityridae)",yes,strict_safe_any_quality,xeno-canto,americas,XC251638,https://xeno-canto.org/251638,https://xeno-canto.org/251638/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,C,Niels Krabbe,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
965,Maui Akepa,Loxops ochraceus,Fringilline and Cardueline Finches and Allies (Fringillidae),no,missing,,,,,,,,,,,,,,,,,0
932,Maui Alauahio,Paroreomyza montana,Fringilline and Cardueline Finches and Allies (Fringillidae),no,missing,,,,,,,,,,,,,,,,,0
951,Maui Nukupuu,Hemignathus affinis,Fringilline and Cardueline Finches and Allies (Fringillidae),no,missing,,,,,,,,,,,,,,,,,0
948,Maui Parrotbill,Pseudonestor xanthophrys,Fringilline and Cardueline Finches and Allies (Fringillidae),no,missing,,,,,,,,,,,,,,,,,0
956,Maui-nui Akialoa,Akialoa lanaiensis,Fringilline and Cardueline Finches and Allies (Fringillidae),no,missing,,,,,,,,,,,,,,,,,0
994,McKay's Bunting,Plectrophenax hyperboreus,Longspurs and Snow Buntings (Calcariidae),no,missing,,,,,,,,,,,,,,,,,0
516,Medium Egret,Ardea intermedia,"Bitterns, Herons, and Allies (Ardeidae)",yes,strict_safe_any_quality,xeno-canto,global,XC1073373,https://xeno-canto.org/1073373,https://xeno-canto.org/1073373/download,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,C,Rob Nicholson,,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
623,Merlin,Falco columbarius,Caracaras and Falcons (Falconidae),yes,strict_safe_ab,xeno-canto,americas,XC101582,https://xeno-canto.org/101582,https://xeno-canto.org/101582/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,B,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
745,Mexican Chickadee,Poecile sclateri,Chickadees and Titmice (Paridae),yes,strict_safe_ab,xeno-canto,americas,XC1005238,https://xeno-canto.org/1005238,https://xeno-canto.org/1005238/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,B,Ryan Douglas,,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
38,Mexican Duck,Anas diazi,"Ducks, Geese, and Swans (Anatidae)",no,missing,,,,,,,,,,,,,,,,,0
730,Mexican Jay,Aphelocoma wollweberi,Jays and Crows (Corvidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 265157926 / sound 1332756,https://www.inaturalist.org/observations/265157926,https://static.inaturalist.org/sounds/1332756.wav?1741869575,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) Scott Harris, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,6
162,Mexican Violetear,Colibri thalassinus,Hummingbirds (Trochilidae),yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,68242496,https://commons.wikimedia.org/wiki/File:Colibri_thalassinus_-_Green_Violetear_XC250700.mp3,https://upload.wikimedia.org/wikipedia/commons/4/45/Colibri_thalassinus_-_Green_Violetear_XC250700.mp3?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Niels Krabbe,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,3
150,Mexican Whip-poor-will,Antrostomus arizonae,Goatsuckers (Caprimulgidae),yes,strict_safe_ab,xeno-canto,americas,XC1005232,https://xeno-canto.org/1005232,https://xeno-canto.org/1005232/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Ryan Douglas,,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
762,Middendorff's Grasshopper Warbler,Helopsaltes ochotensis,Grassbirds (Locustellidae),no,missing,,,,,,,,,,,,,,,,,0
758,Millerbird,Acrocephalus familiaris,Reed Warblers (Acrocephalidae),no,missing,,,,,,,,,,,,,,,,,0
543,Mississippi Kite,Ictinia mississippiensis,"Hawks, Kites, Eagles, and Allies (Accipitridae)",no,missing,,,,,,,,,,,,,,,,,0
864,Mistle Thrush,Turdus viscivorus,Thrushes (Turdidae),yes,strict_safe_ab,xeno-canto,global,XC815475,https://xeno-canto.org/815475,https://xeno-canto.org/815475/download,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,B,Sonothèque ADVL,song,yes,yes,no,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,19
635,Mitred Parakeet,Psittacara mitratus,"Parakeets, Macaws, Amazons, and Parrots (Psittacidae)",no,missing,,,,,,,,,,,,,,,,,0
631,Monk Parakeet,Myiopsitta monachus,"Parakeets, Macaws, Amazons, and Parrots (Psittacidae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,142682105,https://commons.wikimedia.org/wiki/File:De-M%C3%B6nchssittich.ogg,https://upload.wikimedia.org/wikipedia/commons/1/12/De-M%C3%B6nchssittich.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,2
78,Montezuma Quail,Cyrtonyx montezumae,New World Quail (Odontophoridae),yes,strict_safe_ab,xeno-canto,americas,XC492136,https://xeno-canto.org/492136,https://xeno-canto.org/492136/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Diana Doyle,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
1161,Morelet's Seedeater,Sporophila morelleti,Tanagers and Allies (Thraupidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 241265127 / sound 1223445,https://www.inaturalist.org/observations/241265127,https://static.inaturalist.org/sounds/1223445.mp3?1728223056,CC0,https://creativecommons.org/publicdomain/zero/1.0/,research-grade,no rights reserved,bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,5
40,Mottled Duck,Anas fulvigula,"Ducks, Geese, and Swans (Anatidae)",no,missing,,,,,,,,,,,,,,,,,0
577,Mottled Owl,Strix virgata,Typical Owls (Strigidae),yes,strict_safe_ab,xeno-canto,americas,XC251572,https://xeno-canto.org/251572,https://xeno-canto.org/251572/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Niels Krabbe,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
439,Mottled Petrel,Pterodroma inexpectata,Shearwaters and Petrels (Procellariidae),no,missing,,,,,,,,,,,,,,,,,0
848,Mountain Bluebird,Sialia currucoides,Thrushes (Turdidae),yes,strict_safe_public_domain,National Park Service,official public-domain page,,https://www.nps.gov/yell/learn/photosmultimedia/soundlibrary.htm,,Public domain / NPS credit requested,https://www.nps.gov/subjects/sound/gallery.htm,official,National Park Service,bird sound,yes,yes,no,no,high,Official NPS public-domain sound listing; exact/common-name normalized match.,1
744,Mountain Chickadee,Poecile gambeli,Chickadees and Titmice (Paridae),yes,strict_safe_ab,xeno-canto,americas,XC717729,https://xeno-canto.org/717729,https://xeno-canto.org/717729/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Diana Doyle,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
235,Mountain Plover,Anarhynchus montanus,Lapwings and Plovers (Charadriidae),no,missing,,,,,,,,,,,,,,,,,0
73,Mountain Quail,Oreortyx pictus,New World Quail (Odontophoridae),yes,strict_safe_ab,xeno-canto,americas,XC663677,https://xeno-canto.org/663677,https://xeno-canto.org/663677/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Diana Doyle,alarm call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
119,Mourning Dove,Zenaida macroura,Pigeons and Doves (Columbidae),yes,strict_safe_ab,xeno-canto,americas,XC128006,https://xeno-canto.org/128006,https://xeno-canto.org/128006/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,B,Jonathon Jongsma,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
1097,Mourning Warbler,Geothlypis philadelphia,Wood-Warblers (Parulidae),yes,strict_safe_ab,xeno-canto,americas,XC139571,https://xeno-canto.org/139571,https://xeno-canto.org/139571/download,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,A,Jonathon Jongsma,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,2
891,Mugimaki Flycatcher,Ficedula mugimaki,Old World Flycatchers (Muscicapidae),no,missing,,,,,,,,,,,,,,,,,0
438,Murphy's Petrel,Pterodroma ultima,Shearwaters and Petrels (Procellariidae),no,missing,,,,,,,,,,,,,,,,,0
23,Muscovy Duck,Cairina moschata,"Ducks, Geese, and Swans (Anatidae)",yes,strict_safe_commons_exact,Wikimedia Commons,exact scientific-name audio search,144750340,https://commons.wikimedia.org/wiki/File:De-Moschusente.ogg,https://upload.wikimedia.org/wikipedia/commons/b/bd/De-Moschusente.ogg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,metadata exact,Jeuwre,bird sound,yes,yes,yes,no,medium-high,Commons audio result with exact scientific-name match and commercial-safe license metadata.,1
17,Mute Swan,Cygnus olor,"Ducks, Geese, and Swans (Anatidae)",yes,strict_safe_ab,xeno-canto,global,XC434964,https://xeno-canto.org/434964,https://xeno-canto.org/434964/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Joost van Bruggen,wingbeats,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,6
633,Nanday Parakeet,Aratinga nenday,"Parakeets, Macaws, Amazons, and Parrots (Psittacidae)",no,missing,,,,,,,,,,,,,,,,,0
890,Narcissus Flycatcher,Ficedula narcissina,Old World Flycatchers (Muscicapidae),yes,candidate_safe_research_grade,iNaturalist,research-grade exact taxon sound,iNat observation 358552309 / sound 1928188,https://www.inaturalist.org/observations/358552309,https://static.inaturalist.org/sounds/1928188.mp3?1777970716,CC-BY,https://creativecommons.org/licenses/by/4.0/,research-grade,"(c) ITÔ, Hiroki, some rights reserved (CC BY)",bird sound,yes,yes,no,yes,candidate,License-safe iNaturalist research-grade observation with exact taxon match; listen before shipping.,31
1092,Nashville Warbler,Leiothlypis ruficapilla,Wood-Warblers (Parulidae),yes,strict_safe_ab,xeno-canto,americas,XC243419,https://xeno-canto.org/243419,https://xeno-canto.org/243419/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Jonathon Jongsma,song,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,3
868,Naumann's Thrush,Turdus naumanni,Thrushes (Turdidae),yes,strict_safe_ab,xeno-canto,global,XC1010630,https://xeno-canto.org/1010630,https://xeno-canto.org/1010630/download,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,A,Jochem Verweij,call,yes,yes,yes,no,high,Exact scientific-name match from Xeno-canto with commercial-safe Creative Commons license.,1
